-1	最近ルンバくんが無事に母港に帰還する確率が低くなっているのでどうにかしなければ
0	それをエクスペリアz3で使ってるよ、
0	Xperiaのデカイのにするか迷う
0	Xperia、けっこう大きいからiPhone使うとすごい小さく感じる
0	シャープでもそう。売りたくない根幹技術がもしあるなら、国が、この糞商売人め、足元見やがってボケが思わずにシャープをくっそ高く買うしかねえ。
0	XPERIA Z5ほしー。
0	シャープさんは、社食の雰囲気とかいれてたね、前に。　#クロス #モニクロ
0	ばあちゃんのiPhone6Plusのぞいたら容量128GBやった そんなに使わんやろwww
0	おらのXperia Z3は明日位になるのかな… 早く欲しいべー
1	今回のコンビニプリントは色味については結構神経質に調整したのもあってプリンタの個体差はあれど割と綺麗に色出たように思います…( ˘ω˘)ﾌﾍﾍ
0	来月スマホかえる。iPhone6かXperia Z3かで悩みますなー
0	あしたiPhone6sに変える！ はずです…… 楽しみ！
0	コンビニなどのコピー機の内部に残ったデータをうんたらなんたらで一部で問題になってたはずなんだけど今は残らなくなったのかな＜コピー機でのお役所書類サービス
0	なんで皆Xperia Z5買わないんだ？？
0	シャープはネガティブでもでたんか？
0	というより、どこのスマホもXperiaみたいになってきたな 両面ガラス、バンパーはアルミ まぁあいぽん4から人気な素材やね
0	私の携帯、カメラで啓介だけ顔認証するんだが。啓介好きなのかい？XPERIAさん。
0	シャープ　の記事、「取締役の一部に政府系ファンドの産業革新機構の支援案を強く支持する声があり、鴻海傘下入りを決議できない可能性もある」という文も入ってる。
0	シャープのオープンイヤホン気になる
0	バッテリー落ちてもまた電源がついて消えてついて消えての繰り返しが10回は続く  それでも最後のパワーを出しきらないＡＱＵＯＳ SH06dちゃん
0	やっぱりiPhone6の方がいいかなぁ…
-1	うちのTVがシャープのアクオスだってことを思い出した！台湾企業になるのね。サポートはどうなるんだろう。海外のサポートって印象よくないんだけどな。
0	はやくセブンのコピー機でデジタル化しなきゃ...！
0	私もエクスペリアに変えようかどうか迷って、昨日アクオスしか思い出せなかったので歌います。
-1	前は画面チカチカ病で、今はSHカメラの不具合からのフリーズ。いずれも本体交換しても変わらないので機種そのものの不具合。
0	iPhone5seまで待とうと 思ってたけど、iPhone6sと そんな機能変わらないみたいだし、iPhone6sにしよっかなぁ笑
0	SHARPふざけてんのwww
0	コンビニのコピー機で時間掛かるから、お先にどうぞと順番譲ったらその後ろのきったないおっさんがエロ本大事そうに脇に挟んで当たり前見たいにワイの前に並んで来よった。てっきりその大事そうにしてる金払ってないエロ本コピーするんやと思ってた。しかし
1	セブンのプリントブロマイドもバックの色味がよく似てて・・・とても良いです 本当良いお年玉貰った気分だ～
0	先週木曜に入院したXPERIAたんが早くて10日ほどかかると言われてたのに4日で完治したとのこと。 代替機でZ2先生使ったけど、しずごまにはやっぱりZ1先生で充分でする(´・c_・`) Z5が出てるなか未だにdocomoオンラインで完売できず売られてるけど(´；ω；`)ｳｳｳｳ
1	どんな節電アプリつかっても、Xperiaのスタミナモードに勝てるアプリないな
0	AQUOS夏モデルでるんやん。それ買うことにしよ。ちょうど2年だし
0	ソフトバンクのAQUOS PHONE(詳細忘れた)が5000円ちょっとと異常に安かった件
0	シャープさんが昨日シャーフさんになってたニュース見て笑ったwwwすげー広まってるんだねwwwwww
0	Xperia Z3にしました。Xperiaはこれで３台目。初代Xperiaから使ってるが段々大きくなっていきますな。
0	ルンバにごみ扱いされる私はどう生きていけばいいの？
-1	iPhone6s、めっちゃ熱くなるしめっちゃ冷たくもなるのつらい
1	シャープのロボット掃除機「ココロボ」や、音声で教えてくれる炊飯器や洗濯機、冷蔵庫など。 特にコミュニケーションがとれる家電と言うのは認知症の方にとっては重要ではないかと思われる。 高齢者独特の寂しさや孤独感などを紛らわし癒す効果もあるだろうから、その方面での開発を期待したい。
0	今日、グランフロントにあるパナソニックの美容家電使えるところでお試ししてきたけど、めっちゃ気持ちよかでした。
1	ココロボ、SDカード入れたら声が変わるなら、好きな声優さんにしたら凄く嬉しいかも(*´∀｀)
0	iPhone6に変えれる日にちが1月 17/18 24/25 31日のどれか それまで頑張れ(◔‸◔ )
0	あたしのXperiaがクソゴミカスザコだったわけじゃないのか
-1	Xperia字体変えれないの辛い
0	XPERIAちゃんZ3の割引券来てた
0	AQUOS SERIE SHL25の評判がなかなかよい。機種変するか。
0	諸事情で違約金払って携帯会社変えることになったからせっかくだしiPhone6にしようと思うんだけど、6plusとどちらがええのん？でかすぎて使いにくいとかも聞くけど、使ってる人の感想あったら教えてくだしあ
0	iPhone6sに今更変えてきたけどメッッッチャバックアップに戸惑った…
0	私はシャープのスマホのユーザーだったし、その製品自体はそんなに悪いものでもなかったけど、とにかくメーカーに覇気がない。モバイルの先駆者だったあのシャープとはとても思えない。それはカシオにも似たようなところはあるけど、どうしてこうちゃっちゃうんだろうねぇ。
0	パナソニックの！！！美顔器ほしい！！！！！コットン挟んで振動させるやつ！！！！！
0	ココロボたぶん一週間ぶりくらいに仕事させた。(普段は「お帰り」って言わせるだけ。)
0	Xperia Z3に機種変更した！アプリインストールしたり、設定いじったりしてたらもうこんな時間だよ！
0	Xperia Z5の電池持ちはイマイチって言われてるけど二年前の機種であるXperia Aよりかはマシなんでしょ？
0	2年以上愛用したiPhone5がとうとうお亡くなりに。iPhone6s大きいな
0	ま〜〜〜〜たシャープ公式オタクに媚び売ってるのか
0	ふぇぇ SH-01Gに機種変したいよ〜:;(∩´﹏`∩);:
0	Xperia z3 tab後回しにして先に970買おう
-1	予想通りだったけど修理に出したXperia Z1のタッチ切れ認めなかった(・へ・)GKだけどSONY腹立つわ。
0	SHARP海外企業の傘下に入りますか…いや、どんな形であれSHARPブランド・技術が残るなら…ですね
0	振替休日を利用してスマホ機種変更してきましたヾ(*・ω・)ノXperia  Z1 から Xperia Z5 Premium に変わりました。スマホ初の4Kディスプレイという謎仕様品。テレビとかが4K対応してないのにコンテンツもってるわけがないｗ
0	統一性のないパナソニック
0	Twitterとくに問題なし。 docomo、Xperiaです。
0	携帯戻ってきた。さらば代替機。XPERIA最高。
0	シャープ経営陣「ホンハイ、君に決めた！はい御代わり3500億！」
0	xperia acro HDからいきなり三味線みたいなベベン！って音がしてびびった
0	∑あああああぁぁ、スマホが２階から１階へ階段を転がり落ちた！！＝□○＿　　　それでも生きてるAQUOS PHONEすごい（
0	幸村さんがみなぎってお掃除してくれるココロボください
-1	iPhone 6 Plus、何も通知ないのにバイブだけ作動するんやけど、壊れたか？
0	ケータイ屋に行かなくなったなぁ。何でかって？ワクワクしねぇのさ！はよ！SoftBankさんSH911の後継機はよ！
0	買ったルンバをどうアレンジすっかなって話題？
0	[ Xperia Z5 発熱 ][検索]
0	コピーのためにコンビニ行くの億劫でしかない
0	とりあえず自分は無かった模様。My XPERIAに触れてみた記憶があるんだけど、違う端末だったかな？
-1	うちには腐ったシャープのDVDレコーダー(現役)があるけど、受信状態によって勝手に予約録画を終了させてくれる。この粘りの無さがシャープだね。
0	かずきiPhone6とか なめてる😑😑😑
0	マイナンバーのコピーして持ってこいって言うんだけど、、、 コンビニでコピーしたら情報残りそうだよね？？
0	電気屋に間違えられるNEC社員より、これから中国企業に間違われる人生を歩まなければならないSHARP社員のほうが悲惨
0	親の携帯をXperia Z3に。 同じ機種あったらしいけどメジャーな機種のほうが色々といいので(笑)
0	Xperia Z5 premium意外とデカイな
0	あ、投稿先間違えたw ファミマのコピー機でやってみた
0	シャープさんのエヴァスマホのツイートに「どこのメーカー！？」ってリプライしてる人がいてさすがに笑ってしまったぞ、と
0	iPhone6plusでやるingress。大晦日、朝からほぼスマホ触りっぱなしで２〜３時間イングレス起動して夕方５時にバッテリー20%警告が出た。
-1	Xperia故障の原因って充電端子の不具合にあったんじゃね？とか気付いてきた。
0	そう言えば、スマホ変えたらドコモのWi-Fiにえらい簡単につながるようになったぞ。前はアプリ起動してたのに、今は圏内になると勝手に繋がる #SH04F
-1	ガーン！ドコモ冬モデルのAQUOS ZETA SH-01Hに機種変しようと思ったら、カラバリに白がない！(ノД`)・゜・。残念だが機種変は断念だな…。
0	iPhoneとかXperiaはもともとがきれいすぎてケースをつけるのも恐れ多い感じある
-1	iPhone6sにして1番悩んでるのが誤字が増えたこと
0	#ノンストップ ルンバが使える部屋ならいいと思う。しまえる分だけに。
0	小型iPhoneの噂 iPhone6cでははくiPhone5sにA8チップと湾曲ディスプレイ搭載モデルのiPhone5seが3月に登場？
0	帰り道にヨドバシ梅田に寄ったらXperia Z5 compactの実機があって使用感確かめて、ドコモ担当に「Z1fから変えようとしてる」と伝えたら「Z1f？」みたいな反応された。大丈夫か？
0	さっきauショップから連絡あってiPhone6s発売日入荷決まったーーーワーイ♪＼(^ω^＼)( /^ω^)/ワーイ♪
0	特におすすめってわけでもないが、Auで大きさ最優先ならアクオスのSHV31とかな。
0	auの冬春モデルにシャープと富士通の端末が無い！
0	シャープさんは大丈夫なのか？
-1	AQUOSのやつ 戻るボタン遠すぎて 毎回ホームボタンおささる。 早く携帯返ってこい
1	Xperia Aのサイズが持ちやすいしちょうどいいな
0	水拭きルンバを机の上で走らせたい
0	すまんなアクオスケータイ、人間なんて所詮こんなものさ…。しかし私はシャープ信者なのでスマホは絶対にアクオスフォンにするから許しておくれ～
0	＞シャープ、鴻海が買収＝外資傘下で再建へ シャープ終わったか・・・一時代を築いたというのに。 拒んだ理由として ＞産業革新機構案が成長性の期待できない液晶事業を分社化 こっちより ＞社長を含む3首脳を退陣させる方針である これが本音だと思う。
0	使ってるスマホがSHARP製なんだけど  これからはメーカー名ホンハイになるんだね。。。  何だかなあー(;_;)
-1	EVAスマホはフロントパネルにSHARPロゴがある時点でもう何もかも台無しだな
0	毛くずの飛ばないカットケープ、panasonicスキカルハットER  006-A(ブルー)  ¥1,109(アマゾン調べ)がてるてる坊主っぽくてええんちゃうけ。
-1	iPhone6にしてからWiFiの接続が悪い
0	時事によると、シャープの高橋社長とホンハイの会長が、今日中に中国で会談する。
0	シャープ公式って昔からこれだし、やっぱり嫌なら見なきゃいいし、その手法すらあるのに、アホなのだろうか
0	xperia Z1を使ってるフォロワーさんっていますか？←
0	しばらく意味考えて、ようやくルンバあたりかと思い当たる
0	欲しいなぁ。Xperia Z5 Compact。
0	ああああもう死んだ完全に死んだわさようなら我が浸水Xperia
1	このところ、オレは成羽のセブンイレブンのコピー機でオレの孫の写真を出力しているのですが、一つの印画紙に2枚を並べて焼くようにすると、写真一枚のお値段が15円となって、お得だし、オレの孫は可愛いので、写真が小さくても、充分、可愛さが伝わってくるので、『分割印刷』を行っています。
0	esをやる理由？そりゃジェネ嬢のために決まってるだろ！(煩悩MAX) クーナ＆ハドレットのチップの画像のやつ、ポスターかコンビニでコピーできるようになりませんかね？(懇願
0	コピーしようとコンビニいったら修理中で、違うコンビニ探してるけど記憶の片隅にあったコンビニはしまってた！！！ええ、待って、今日絶対しなきゃなんだよー！コンビニどこ！！！
0	ドアにアタックしたらドア閉まっちゃって閉じ込められるルンバ愛くるしい
0	大きさで言えばココロボのほうが小さいのか。余計な機能がついていないRX-V50だと22,499円とルンバの最廉価モデル621の35,500円と比べてもずっと安い。しかし安物買いの銭失いという感じもするなあ……
0	このXPERIAすごいよぉぉ!! 流石最新型のAndroidだ‼
0	ソロソロオフトゥンに行くか・・スマホ見に行くみたいだし・・・  シャープで良い気がしてきた。初めてだし・・すぐ壊しそうだし(待て!!) でもアクセサリーの多さは魅力だよな・・iPhone・・・使いやすそうだったしなー・・でもシャープのピンク・・ﾌﾞﾂﾌﾞﾂ
0	パナのぶるれいがやっと発送になってる。大容量もどんどん減っていくし困ったもんだ。
0	三日前にXperiaに変えたのに挙動おかしい
0	誰かコンビニコピー機の使い方教えて……
0	ルンバは毎日その部屋を掃除しているうちにコツを掴んでどんどん上手にきれいにしていくみたいなことはあるのかな
0	いやぁシャープは鴻海のいい窓口になれるとおもうんだけどなー。。
0	最近のJK、持ってる端末がXperiaだのAQUOSだのiPhone6S plusで巨大端末ばかりで可愛げない
0	面付けフリーソフト使えないのでローソン印刷だと自力面付けからのpdf複数で保存しなきゃならないっぽい…セブンイレブン家の近くにきて…
0	今週、Xperia Z3TC発売か～…家に届いても、日本に帰国するまで触れない(´・ω・｀)
1	あ、そーいやね、iPhone６のカメラの画質がさ、びっくりするぐらいよかった！😆アップにしてもまじで綺麗😆
0	シャープ買収されただか！ これからはホンハイペンシルって言わなきゃダメだらかぁ！
1	携帯機種変してきた。 機種変は最新のAQUOS CRYSTALX。 画面サイズに感動
0	金貯めてルンバと洗濯機買おう
0	マツコとルンバの熱いバトル
0	ドコモ版のiPhone 5S中古で買ってからまだ1年経ってもないのにドコモ版のiPhone 6中古で買っちゃった！！
0	コンビニコピーするのに写らない色って蛍光色の青と黄色でしたっけ？
0	iPhone6sシリーズの電源ボタンって、突起が低くない？
0	シャープ公式Twitterなんでこんなにクソなの
0	電撃のように気付いたのだけれど、シャープの電卓事業ちゃんとどこか継承してくれるよね！？ 使える電卓なくなっちゃう！！！
0	最近物忘れも激しくて、ルンバのことを「あのー、動き回る掃除機…」とか言っちゃったし、疲れてるのかな(゜ロ゜)
0	ルンバ買ったばかりの担任がペットの犬のウンコをルンバに引き伸ばされてぶちきれた話
0	ここ最近、Xperiaについて妻や義母のサポートを色々やってる。こういうのを気軽にやってくれる人がいないと、現状では中々MVNOって難しいだろうなと思う。
0	SHARPがホンハイに行ったら プラズマクラスターはSHARPだけじゃ無くなるかも知れない(-ω-)
0	SHARP台湾のホンハイ傘下に。これでバックにいる中国にSHARPの技術が流出することが決定。
0	パナソニック、やるなぁ！
0	コンビニコピー機の事よく知らないんだけど、バトスピ部のプレイシートのPDF持ちこんだら綺麗に印刷できますかね…？
0	私、iPhone6sに生まれ変わりました
0	XPERIA Z3 Tablet Compactをゲットして、まもなく1年！寝る前のネット&amp;読書用だったりするので、なんかスペック的に勿体無い使い方しているなぁと思っていますが、あえて安物タブレットに買い替えるメリットはなく、注文しているFire タブレットは遊び用です。
0	シャープって馬鹿なの？('A`) &gt;RT
0	コンビニでコピー機とかの使い方わからず店員に聞くやつら全員原始人と呼んでいる 主に俺ととこは隣にフォトショップあるからそっち行けって思う
0	設定本の大体の中身を考えてノートにラフったら６ページくらいあれば十分かなとわかったので、プリンターとコンビニのコピー機で手作り製本することにしよう。ということで原稿原稿！
0	「シャープはスマートフォンが話しかけてくる新機能『emopa』を公開した」ってなんでそんなクソみたいな機能ばっかりつけようとするのあ・・・
0	もうシャープは本格的にダメやなぁ
0	Xperia z5 20日発売日キター！！此の期に及んで価格未定とは如何にwww予約しにいかねばー
0	祝:iPhone6開通
0	てか俺天才でしょ  304SH上半分使えないけど画面縮小モードにすればほとんど使えるわ
-1	Xperia Z2でカメラ撮るとハングするんだけどなんで？
0	うおおおコンビニにコピーしに行ってくるうおおおお(勢いつけないとめんどくさくて行けない)
0	コンビニプリントでてたの！？
0	iPhone6sに変えたらTP以外は制覇できる自信ある
0	ガスガスドアを叩く音がしてその後ゆっくり開いたとおもったら誰もいなくてヒィイって悲鳴上げたら足許にいたのはルンバだったことあるのかよ！？
-1	シャープはプラズマクラスターイオンとかインチキ商品売ってるから会社が傾くんだよ
0	この写真画像見たとき、SHARPさんトチ狂ったかと(失礼)思ったけど、YouTube見たらめちゃくちゃ欲しくなった……！！！(&gt;д&lt;) かわいいこいつ、なにこいつ立った立ちやがっためちゃくちゃカワイイ〉RT
0	とりあえず送ってもらったの印刷しないとな…USB買っていれて、コンビニプリントか…
0	機種変更せずに済んだ笑 iPhone6Sになる所だった笑
0	SHARPさん、信じてた！！ありがとう！！！
0	シャープは社員に優しかったのか。
0	鴻海のSHARPに対する執着心が異様とも思えるぐらいだなぁ…。なんか裏がありそう。どっかの誰かに購入を依頼されてるのかな…？
-1	Sharp SH-02Eに俺様SSL証明書を食わせたら、画面ロックが強制ONになり「画面ロックなし」にできなくなった　ローカルに登録した証明書を削除したら解決したが、不可解な仕様ではある
0	KJSとともにエコモードを勧めてくるとか シャープのスマホやるな(笑)
0	xperia premium 買おうと思ったけどまだ発売してねぇ！しかし珠ちゃんは待ってくれない！どうする！
0	シャープのパソコンを青山さんが使ってた？まさかX68000では？ww   #voice1242
0	そういえばワイドスクランブルで末延さんがシャープを買収するホンハイの後ろには中国がいて危ないみたいな感じで言ってた。中国に工場くらいはあるだろうが中国とどう関係があるのか？何処の情報なんだろ？自身の主観かな？
0	狙ってるスマホ、発売日が決まったみたいだ！SHARPのXx2！！ ヤッタ～～♪ 昔からSHARPで、不具合っぷりとかで泣いてきたけてど…次もSHARPさんにお世話になります。ガラケーと違って、スマホの修理とかはかなり面倒だから…ハズレ機種じゃないとイイナ。。。
1	今もグロ版XPERIA Z2だけど、バッテリーの持ちといいグローバル版やめられない
0	仕事おわて、CDの帯取って、切手封筒買って、パソコン起動めんどいのでUSBプリントしようとローソン行ったら出来なくて、アプリ取って、Wi-Fiで画像飛ばしてプリントして、キャリーバッグ引き取って札幌向かってるなう！5時までには着きたい🚗💨
0	ただっち氏のカメラ画面のとこしかわからんけどSH-1か2・・・？いいカメラをお持ちで・・
0	まぁ、メーカーごちゃ混ぜの5.1chとパナソニックのヘッドホン使ってるもんね、当たり前
0	ココロボちょうほしい！！！！！！！
0	いま欲しいものはプリンターとコピー用紙。セブンイレブンのネットプリントは超便利ですが、容量上限がしゃらくせえ！って感じ。
0	まさか今時ガラケー対象のメルマガってわけないよね…。ちなみにXperia Z3はフルHD(1920×1080)です←
1	XPERIA凄いわ。使い捨てビニール手袋でもタッチパネル操作できる。
0	iPhone6を遅蒔きながら手に入れて…現在復元ちう。
0	マルチコピー機でウェブマネー購入っていうのがよく分からなかったけど、ローソンでいうロッピーという説明に納得した
0	iPhone6sに機種変したけど、iTunesで暗号化してバックアップ取ってたお陰で指紋の設定以外殆どそのまま引き継ぎ出来た。これなら毎月機種変してもいいわ
0	携帯壊れました。 このタイミングでiPhone6sデビュー…
-1	急にまたWi-Fi死んだーというかこれはやはりこのXperiaがおかしい…
0	ネットプリントの見てきてとやまんが今日までです(・ω&lt;)☆彡 セブンイレブンさんへ行く機会があったら印刷してみてね！
0	iPhone6になったぜーヾ(⌒(ﾉ'ω')ﾉ
0	まあパナのヘッドホンは小学生時代のRP-HT770で懲りてるから・・・
0	Xperia Z1、充電しても数時間経たないうちに電池切れとなる症状。ほのかに暖かい。 2年が終わる2ヶ月程度前にブッコするとはこれがソニータイマーってやつだな？と思うも、上記の状況から何かがリソース食いまくってるなと思い調べると、やはりその模様。
0	僕のTLだとシャープの方は既定路線過ぎてグラブルの方が盛り上がるTL
1	XPERIAには、写真が溜まったらそれでムービーを勝手に作ってくれるという機能があって。これは感動する
-1	ｶﾞﾉﾀのUstをXperiaのUstアプリで見てみるかと思ったらアプリ落ちた(火暴)
0	とりあえず地図に印つけようとしたんだけど地図小さすぎる。 もういいよ、老眼でいいから、拡大コピーしにコンビニ向かってるなぅ(  ；∀；)
0	誰か誰か誰か…ほんとに、 USBとUSBつなぐもの持ってませんかぁぁぁ󾍁󾍁󾍁󾍁󾍁󾍁 Xperiaをマウスで動かすんです。 データを移したいんです。 誰かぁぁぁぁあああ󾍁󾍁󾍁󾍁󾍁
0	俺の近くのコンビニコピーしたやつをレジに持って行って現物もらう感じだからサーチできない
0	パナの1点AFポイント移動(ドラッグ)とAFエリア拡縮(ピンチイン/アウト)のタッチパネル操作に慣れすぎて 他機種でもうっかり同じ操作してしまう事数度
0	セブンイレブンでお菓子買ったついでに白川花凛さんの年賀状プリントしてきたったった
0	シャープの中の人、こんにちは。
0	iPhone6のタイムラプスってどういう機能なんだろう？イマイチ分からない。
0	目の前に座ってる少年がXperiaのZ3を落としてあたふたしてるけどそいつの耐久性は俺が保証するから大丈夫だ
-1	xperia z blackなのにテーマカラーが4.4.2でホワイトに統一されてるのが気に食わない
0	Panasonicのサーモグラフィーcm感動
1	iPhone6Sのピンクええなー
0	コンビニで写真プリントしてきた 　そういえばヒトガタの森ＤＶＤ焼いたのはいいけど　くり返す夏の方も焼いておくべきだったか…
0	シャープ…　　日本を代表する企業だったのに…　残念。　無くなるわけではないけれど、もう「日本の」シャープではないんだよな。 この違いは大きいよ。
1	XPERIA Z3の割引クーポンがauから来てたなり。今回は、車の件もあったから見送ろうと思っていたのですけどね(^_^;)
-1	どうせだれも気遣ってくれないから諦めてるけど肘がぶつかるからめっちゃ縮こまって飯食ってるときあるし定食はみんな来てすぐに箸の向きや器の位置変えるしコンビニのコピー機のお金入れるところが右手奥にあるのは許さない
0	とりあえずXperia Z3かXperia Z2で満足だけど、来年新型が出たらまた欲しくなってしまうのが人のSAGA。
0	Expansysにある技適通ってるグローバル版Xperia安いよね
0	いやーXPERIAよいっすなー (すべてのアカウントでいってるような？)
-1	パナソニックの繰り替えしタイマー全然性格じゃない！毎度毎度手動で直すから意味がない٩(๑`^´๑)۶
0	シャープ、ホンハイに買収されんなよ。 もーちょい頑張れって。笑
0	iPhone6sにしたーー シルバー
1	エクスペリアさん電池めっちゃ減らんやん
0	今回も43日電池がもったXperia Jをツイッター+それに関連するweb用にして、miroかEを新たな目覚ましにしてみようかな。と、考えるだけ考えてみる
0	……私はなんでルンバ連呼してるんだろう（
0	初コンビニコピー…すごい、今の技術すごい
0	3D touchデバッグ用にiPhone6s買うのは経費から落ちますか（（（
0	ルンバ走らせた後、ブラーバで床拭きさせるとか近未来...これで階段の上り下りと掃除までしてくれたらお掃除ロボの完成だね。
0	パナソニック就職したいねん
-1	今使っているパナナビが購入当初から、タッチパネル反応しない、フリーズする、バグあって、特定操作すると、戻れなくなるなど、ダメダメすぎるので、彩ナビに買い換えるか検討中なう。
0	ルンバってどうなんでしょうか
0	iPhone6sと同じ形、サイズのバッテリーまだないですか？
0	ニュースの速報で、シャープがほんはいの支援を受け入れって。あのシャープもこんな事になる時代なのか。
0	妹が先にiPhone6だと(泣)
0	XperiaとBaiduのコラボ凄いですね。
0	ExtraがXperiaにみえた
0	第1セット JTEKT 10-16 Panasonic  ようやく正視できる試合になってきたが
-1	夜遅くなるとネットつながらなくなってTwitterだけ出来るようになるXPERIAの機能マジでいらない
0	正直のとこiphone5sとiphone6ってどっちがいいのかな。。。
0	iPhone5SEなんて出たら、ただでさえ、機種変更が高い日本じゃ、iPhone7が売れなくなりますがな。総務省の一件で、世間は極寒なので、今のiPhone6がぼろくなったら、AppleStoreでSimフリー買って、MVNO移動確定ですかね。
0	Xperia Z3の黒の予約もしてきた！
0	PanasonicとYシャツと私
0	シャープ惰性で延命したゴミにしか見えねえし本当にわかりやすいよな
0	iPhone6sにした！！ iPadとWi-Fiルーターも買った！最強だ✨
0	さて、明日iPhone6にするか否か。悩むな・・・
